/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC1705542_330_2006_258_Fig2_HTML.jpg,413,2,590,286,panel,418,267,434,283,C
/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC1705542_330_2006_258_Fig2_HTML.jpg,0,294,187,577,panel,0,556,16,572,d
/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC1705542_330_2006_258_Fig2_HTML.jpg,196,294,391,579,panel,208,557,224,573,e
/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC1705542_330_2006_258_Fig2_HTML.jpg,416,294,590,580,panel,418,555,434,571,f
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4032887_fnana-08-00037-g0003.jpg,1,1,708,630,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC1315355_1475-2875-4-56-2.jpg,2,0,584,454,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3945993_ijn-9-1139Fig6.jpg,0,0,707,345,panel,0,0,17,17,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3945993_ijn-9-1139Fig6.jpg,0,358,704,718,panel,0,362,17,380,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3945993_ijn-9-1139Fig6.jpg,0,720,708,1030,panel,0,758,15,776,C
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC3876514_atr-02-50-g002.jpg,0,0,600,450,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2696088_pone.0006015.g006.jpg,1,0,579,159,panel,1,5,18,25,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2696088_pone.0006015.g006.jpg,0,182,578,617,panel,0,188,19,211,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2696088_pone.0006015.g006.jpg,0,620,578,728,panel,0,678,19,701,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3546626_ijn-7-5603f2.jpg,7,4,169,366,panel,65,54,98,86,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3546626_ijn-7-5603f2.jpg,531,1,693,363,panel,587,54,620,86,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4294676_294fig2.jpg,1,1,709,232,panel,2,5,28,37,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4294676_294fig2.jpg,0,237,708,935,panel,0,237,28,269,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4294676_294fig2.jpg,0,939,706,1163,panel,0,940,29,972,C
/slurm_storage/jzou/datasets/PanelSeg/data/0/1471-2229-2-1-1.jpg,25,17,569,265,panel,518,45,549,74,A
/slurm_storage/jzou/datasets/PanelSeg/data/0/1471-2229-2-1-1.jpg,27,276,307,666,panel,262,620,290,654,B
/slurm_storage/jzou/datasets/PanelSeg/data/0/1471-2229-2-1-1.jpg,328,275,564,668,panel,523,618,555,654,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3745911_BMRI2013-724763.006.jpg,1,1,568,550,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3514117_1477-7819-10-237-1.jpg,0,0,600,439,panel,552,391,590,429,A
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3514117_1477-7819-10-237-1.jpg,0,443,600,901,panel,552,850,594,892,B
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3514117_1477-7819-10-237-1.jpg,0,907,600,1396,panel,545,1345,591,1391,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2801494_1532-429X-11-54-2.jpg,0,0,292,294,panel,6,34,29,57,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2801494_1532-429X-11-54-2.jpg,298,0,600,292,panel,298,32,327,61,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2801494_1532-429X-11-54-2.jpg,2,294,294,588,panel,7,300,29,322,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2801494_1532-429X-11-54-2.jpg,299,294,599,590,panel,299,299,324,324,D
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4493063_pone.0132467.g009.jpg,0,1,742,256,panel,0,1,22,20,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4493063_pone.0132467.g009.jpg,0,273,309,462,panel,0,276,20,296,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4493063_pone.0132467.g009.jpg,427,271,739,492,panel,430,273,455,298,C
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4330228_13244_2014_375_Fig11_HTML.jpg,0,0,200,215,panel,3,5,19,21,a
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4330228_13244_2014_375_Fig11_HTML.jpg,204,40,396,215,panel,207,43,226,62,b
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,0,0,193,252,panel,2,234,20,252,a
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,194,0,373,253,panel,195,234,213,252,b
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,374,0,547,253,panel,377,235,393,251,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,0,254,137,440,panel,2,423,18,439,c1
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,142,255,279,441,panel,147,421,167,441,d
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,281,255,418,441,panel,287,426,302,441,e
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,420,254,545,440,panel,424,422,440,438,f
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,1,441,189,673,panel,1,657,17,673,g
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,187,441,363,673,panel,191,654,207,670,g1
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4264301_ASL-33-146-g003.jpg,365,441,548,673,panel,366,654,383,671,h
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3749952_pcbi.1003189.g002.jpg,1,13,683,144,panel,1,13,20,32,A
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3749952_pcbi.1003189.g002.jpg,1,145,683,270,panel,1,145,21,165,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3749952_pcbi.1003189.g002.jpg,1,269,683,389,panel,1,269,20,288,C
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3749952_pcbi.1003189.g002.jpg,1,393,683,510,panel,1,399,20,418,D
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4393040_ISRN.BIOTECHNOLOGY2014-305349.004.jpg,2,2,616,439,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3968056_pone.0093133.g004.jpg,0,3,455,194,panel,0,3,17,20,a
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3968056_pone.0093133.g004.jpg,478,0,734,205,panel,478,0,497,19,b
/slurm_storage/jzou/datasets/PanelSeg/data/0/1471-2490-6-1-2.jpg,0,0,297,344,panel,39,292,59,315,a
/slurm_storage/jzou/datasets/PanelSeg/data/0/1471-2490-6-1-2.jpg,296,1,599,345,panel,345,287,367,313,b
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC1397864_1472-6882-6-3-6.jpg,0,0,130,197,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC3679797_1471-2148-13-98-10.jpg,0,0,294,653,panel,9,20,27,38,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC3679797_1471-2148-13-98-10.jpg,347,19,600,653,panel,349,19,369,39,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,0,4,148,479,panel,0,216,21,237,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,151,4,308,423,panel,171,213,198,240,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,307,4,565,471,panel,307,213,334,240,C
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,570,4,753,379,panel,589,214,614,239,D
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,1,478,463,775,panel,80,591,107,618,E
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4443524_zookeys-504-011-g010.jpg,514,393,756,778,panel,514,589,539,614,F
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC2654038_1471-2334-8-158-6.jpg,1,0,581,414,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3961895_NJMS-4-198-g006.jpg,0,0,537,403,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC4000630_CRIM2014-696725.001.jpg,3,6,227,203,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC4000630_CRIM2014-696725.001.jpg,227,4,564,201,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/9/PMC4429318_13256_2014_3155_Fig6_HTML.jpg,0,1,599,904,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3605171_1472-6882-13-56-16.jpg,0,0,302,272,panel,23,2,48,27,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3605171_1472-6882-13-56-16.jpg,307,0,599,272,panel,329,5,351,27,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3605171_1472-6882-13-56-16.jpg,0,284,304,552,panel,23,284,50,311,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3605171_1472-6882-13-56-16.jpg,304,284,599,552,panel,327,284,355,312,D
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3605171_1472-6882-13-56-16.jpg,0,563,599,862,panel,171,563,198,590,E
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4527122_12902_2015_36_Fig9_HTML.jpg,198,0,358,646,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4527122_12902_2015_36_Fig9_HTML.jpg,1,2,175,645,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC4455014_AMHSR-5-222-g003.jpg,2,4,536,378,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC3517709_11657_2012_109_Fig13_HTML.jpg,0,0,294,300,panel,0,2,15,17,a
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC3517709_11657_2012_109_Fig13_HTML.jpg,296,0,609,297,panel,299,0,316,17,b
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3318097_kcj-42-216-g003.jpg,0,0,364,302,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3318097_kcj-42-216-g003.jpg,366,0,681,302,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,7,7,271,192,panel,10,164,33,188,A
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,332,6,596,191,panel,560,163,585,188,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,6,203,270,387,panel,8,359,36,387,C
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,333,203,597,387,panel,561,359,586,384,D
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,6,398,270,583,panel,6,552,36,582,E
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,333,398,597,581,panel,560,554,587,581,F
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,6,595,270,779,panel,9,751,35,777,G
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,333,596,597,779,panel,565,753,584,775,H
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,5,792,269,973,panel,9,952,27,970,I
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2234428_1471-2407-7-233-1.jpg,334,793,596,976,panel,563,948,581,972,J
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3498822_fonc-02-00161-g001.jpg,9,3,778,326,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3918227_1475-2891-13-11-1.jpg,0,2,596,383,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2840752_APC-01-135-g002.jpg,0,0,286,188,panel,234,9,253,28,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2840752_APC-01-135-g002.jpg,287,0,599,188,panel,539,9,559,29,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3584822_IJO-40-04-1189-g13.jpg,4,2,712,1151,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2010050_brjcancer00143-0099-a.jpg,0,0,533,342,panel,7,323,23,340,A
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2010050_brjcancer00143-0099-a.jpg,0,346,532,690,panel,4,671,18,689,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,0,0,270,276,panel,0,256,20,276,a
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,270,0,514,277,panel,270,256,290,276,b
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,513,0,771,278,panel,513,258,533,278,C
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,0,280,265,581,panel,1,562,17,579,d
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,266,280,543,581,panel,268,563,283,577,e
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4387839_JNRP-6-286-g004.jpg,543,279,770,581,panel,548,561,563,578,f
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3546626_ijn-7-5603f1.jpg,0,0,229,222,panel,5,7,25,27,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3546626_ijn-7-5603f1.jpg,229,0,459,222,panel,234,7,257,30,B
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3546626_ijn-7-5603f1.jpg,462,3,680,208,panel,462,7,484,29,C
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3495973_pone.0048567.g002.jpg,9,3,401,333,panel,15,3,37,25,a
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3495973_pone.0048567.g002.jpg,422,1,764,331,panel,436,3,458,25,b
/slurm_storage/jzou/datasets/PanelSeg/data/9/PMC3104543_APC-4-81-g001.jpg,1,0,749,499,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC4075909_1806-3713-jbpneu-39-06-0750-gf01-pt.jpg,7,0,678,495,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4419425_IJRI-25-162-g001.jpg,0,0,116,287,panel,0,137,9,147,A
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4419425_IJRI-25-162-g001.jpg,118,0,234,287,panel,118,124,127,135,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4419425_IJRI-25-162-g001.jpg,239,0,355,287,panel,241,124,251,136,C
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4419425_IJRI-25-162-g001.jpg,354,1,477,287,panel,355,125,364,136,D
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4419425_IJRI-25-162-g001.jpg,479,2,602,287,panel,479,125,488,135,E
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3527519_pone.0052258.g003.jpg,0,0,198,154,panel,0,0,11,13,A
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3527519_pone.0052258.g003.jpg,0,159,198,314,panel,0,163,11,178,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3527519_pone.0052258.g003.jpg,0,316,198,490,panel,0,317,10,328,C
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC3527519_pone.0052258.g003.jpg,205,0,689,488,panel,206,0,217,12,D
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4126765_abc-103-01-00e1-g09.jpg,88,11,512,347,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2686978_kjim-23-106-g003.jpg,0,0,313,258,panel,11,232,30,251,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC2686978_kjim-23-106-g003.jpg,333,0,639,258,panel,343,231,360,248,B
/slurm_storage/jzou/datasets/PanelSeg/data/10/PMC2948511_pone.0013105.g003.jpg,0,1,487,419,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4562998_249_2015_1065_Fig1_HTML.jpg,0,1,351,377,panel,0,4,19,23,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4562998_249_2015_1065_Fig1_HTML.jpg,412,1,766,361,panel,481,1,505,25,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC4562998_249_2015_1065_Fig1_HTML.jpg,31,378,762,911,panel,223,428,248,453,C
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC4251283_FVVinObGyn-1-7-17-g002.jpg,0,0,638,481,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/9/PMC3224539_2110-5820-1-39-2.jpg,8,5,595,296,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,0,0,218,163,panel,0,1,10,13,A
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,217,1,435,165,panel,223,1,233,13,B
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,440,0,657,164,panel,443,0,455,12,C
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,0,164,217,326,panel,0,169,12,183,D
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,217,160,436,324,panel,223,168,233,183,E
/slurm_storage/jzou/datasets/PanelSeg/data/5/PMC2715216_pcbi.1000458.g004.jpg,440,163,657,326,panel,443,168,452,181,F
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4196590_ENZ-29-663-g002.jpg,1,0,330,288,panel,6,1,17,14,A
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4196590_ENZ-29-663-g002.jpg,337,0,706,288,panel,351,0,365,13,B
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC4086571_ijcpd-02-061-g003.jpg,0,0,676,1124,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC4634185_gox-3-e548-g012.jpg,0,0,663,401,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4470329_srep11118-f3.jpg,4,4,690,723,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC4208756_pone.0108499.g001.jpg,0,1,679,431,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2994211_ott_4182_polyclonal_b-cell_ymphocytosis_with_binucleated_lymphocytesf2.jpg,8,5,116,319,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2994211_ott_4182_polyclonal_b-cell_ymphocytosis_with_binucleated_lymphocytesf2.jpg,215,5,288,319,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/6/PMC2994211_ott_4182_polyclonal_b-cell_ymphocytosis_with_binucleated_lymphocytesf2.jpg,408,5,484,319,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/7/PMC4581509_CRIOR2015-731910.003.jpg,4,4,713,761,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3825994_gr2.jpg,0,1,277,207,panel,234,25,245,40,a
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3825994_gr2.jpg,287,0,564,206,panel,519,24,530,40,b
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3825994_gr2.jpg,0,217,277,418,panel,239,233,249,250,C
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3825994_gr2.jpg,287,217,564,418,panel,518,231,530,250,d
/slurm_storage/jzou/datasets/PanelSeg/data/8/PMC3520826_1476-4598-11-53-2.jpg,1,0,600,180,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3942920_JTCM-2-84-g007.jpg,236,389,434,552,panel,,,,,
/slurm_storage/jzou/datasets/PanelSeg/data/4/PMC3942920_JTCM-2-84-g007.jpg,3,417,204,524,panel,,,,,
